type,user,content,time
1971,瀏覽網頁,s10052,向世界證明太陽能可取代核能,2016-11-10 10:2:51
1972,瀏覽網頁,s10052,生質能,2016-11-10 10:1:36
1973,搜索關鍵字,s10052,火力發電優點OR優點OR缺點,2016-11-10 10:01:01
1974,瀏覽網頁,s10052,火力發電,2016-11-10 10:0:26
1975,搜索關鍵字,s10052,核能優點OR優點OR缺點,2016-11-10 09:59:20
1976,搜索關鍵字,s10052,核能OR優點OR缺點,2016-11-10 09:59:07
1977,瀏覽網頁,s10052,核能發電的優缺點,2016-11-10 9:58:46
1978,筆記,s10051,"不贊成，因為核能發電有許多缺點
1.核廢料存放是一個問題，沒人希望核廢料放在自己的居住地
2.在核廢料場的工作員工接觸到的放射性物質對他們的危害
3.核能發電的成本較高
4.若核電廠爆炸，對於環境將造成嚴重危害",2016-11-10 9:58:34
1979,瀏覽網頁,s10052,核能，能不能？,2016-11-10 9:58:3
1980,瀏覽網頁,s10052,核能知識-認識核廢料,2016-11-10 9:57:47
1981,搜索關鍵字,s10052,核能OR優點OR缺點,2016-11-10 09:57:28
1982,瀏覽網頁,s10052,台灣核能發電廠發展歷史,2016-11-10 9:56:59
1983,瀏覽網頁,s10051,核能發電的優缺點,2016-11-10 9:55:31
1984,搜索關鍵字,s10051,核能OROR,2016-11-10 09:53:45
1985,搜索關鍵字,s10051,核能OROR,2016-11-10 09:53:44
1986,筆記,s10051,"不支持，因為曾有一案例顯示核電廠的輻射環境對人體健康造成影響(如下)

李桂林表示，68年有一次短時間高劑量輻射，游離輻射傷害，造成30幾年來，血液一直病變，台大到成大證明，自己的血液病變加上一個喉癌，它們之間有強烈的關聯，開出來有三張職業病證明，加上勞委會鑑定書，既然台電都不承認。 ",2016-11-10 9:52:40
1987,瀏覽網頁,s10051,核電廠退休員工控訴害罹癌　向台電求償遭拒,2016-11-10 9:51:19
1988,搜索關鍵字,s10051,核電OROR,2016-11-10 09:49:09
1989,瀏覽網頁,s10051,太陽光電(一)：太陽能帶來福島新生機,2016-11-10 9:47:56
1990,瀏覽網頁,s10051,歐盟報告稱 太陽能發電成本可媲美核能,2016-11-10 9:47:29
1991,筆記,s10051,"核能優點
核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。
核能缺點
核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。

火力發電缺點:
火力發電由高溫、高壓、及高速的設備所構成，其運轉與維護較難。 
火力發電優點:
天然氣的有害物質較少。 
在其轉換成液態處理過程中，硫、氮、水分等不純物質，已被盡數去除。 

生質能優點
減少對石油類能源的依賴，有助於能源自給。
生質能缺點
回收回來的原料儲存問題。",2016-11-10 9:47:19
1992,瀏覽網頁,s10051,德智庫：太陽能與風電成本可大幅低於核電,2016-11-10 9:47:9
1993,瀏覽網頁,s10051,生質能,2016-11-10 9:46:6
1994,搜索關鍵字,s10051,太陽能OROR,2016-11-10 09:45:54
1995,搜索關鍵字,s10051,太陽能OROR,2016-11-10 09:45:52
1996,搜索關鍵字,s10051,太陽能OROR,2016-11-10 09:45:51
1997,搜索關鍵字,s10051,太陽能OROR,2016-11-10 09:45:48
1998,筆記,s10051,"核能優點
核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。
核能缺點
核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。

火力發電缺點:
火力發電由高溫、高壓、及高速的設備所構成，其運轉與維護較難。 
火力發電優點:
天然氣的有害物質較少。 
在其轉換成液態處理過程中，硫、氮、水分等不純物質，已被盡數去除。 ",2016-11-10 9:45:46
1999,搜索關鍵字,s10051,太陽能OROR,2016-11-10 09:45:30
2000,搜索關鍵字,s10051,太陽能OROR,2016-11-10 09:45:26
2001,搜索關鍵字,s10051,太陽能OROR,2016-11-10 09:45:24
2002,搜索關鍵字,s10051,太陽能OROR,2016-11-10 09:45:22
2003,瀏覽網頁,s10051,火力發電,2016-11-10 9:44:55
2004,搜索關鍵字,s10051,生質能OROR,2016-11-10 09:44:47
2005,瀏覽網頁,s10051,火力發電,2016-11-10 9:44:45
2006,筆記,s10051,"核能優點
核能發電不會排放巨量的污染物到大氣中，所以不會造成空氣污染，也不會產生造成地球溫室效應的二氧化碳。
核能缺點
核能發電的燃料棒使用大約兩年以後可以廢棄，我們稱作「高放射性核廢料」；而員工平常因為操作接觸放射性物質後，所產生的手套、衣服等一般廢棄物稱為「低放射性核廢料」，核廢料的處理是很令人頭痛的問題。",2016-11-10 9:43:40
2007,搜索關鍵字,s10051,火力發電OROR,2016-11-10 09:43:21
2008,搜索關鍵字,s10051,火力OROR,2016-11-10 09:43:01
2009,瀏覽網頁,s10051,核能發電的優缺點,2016-11-10 9:42:55
2010,瀏覽網頁,s10051,浅談核能電廠的風險分析,2016-11-10 9:42:47
2011,瀏覽網頁,s10051,浅談核能電廠的風險分析,2016-11-10 9:42:46
2012,搜索關鍵字,s10051,火力OROR,2016-11-10 09:42:44
2013,瀏覽網頁,s10051,認識核能發電,2016-11-10 9:42:26
2014,搜索關鍵字,s10051,核能OROR,2016-11-10 09:41:07
2015,搜索關鍵字,s10051,核能 OROR,2016-11-10 09:41:00
2016,搜索關鍵字,s10051,核能 優點OROR,2016-11-10 09:40:54
2017,搜索關鍵字,s10051,核能 優點OROR,2016-11-10 09:40:50
2018,論證,s10050,那是歐盟啊,2016-11-03 15:28:35
2019,瀏覽網頁,s10049,歐盟報告稱 太陽能發電成本可媲美核能,2016-11-3 15:28:23
2020,論證,s10049,歐盟委員會最新報告指出，太陽能發電成本每kWh介於 100  至 115 歐元之間，可媲美核能與天然氣發電成本。煤炭發電成本依然最低，每kWh約為 75 歐元。 ,2016-11-03 15:28:10
2021,論證,s10049,而且附近的住戶也不一定相信,2016-11-03 15:26:27
2022,瀏覽網頁,s10050,核能發電與核子武器有何不同？車諾比核災、福島核災與原子彈爆炸有何不同？,2016-11-3 15:26:26
2023,論證,s10050,對 所以政府才會推補助,2016-11-03 15:26:11
2024,論證,s10050,恐懼來自無知，如果對核能技術有一定了解，就有一定的信心,2016-11-03 15:26:01
2025,論證,s10049,可是也不一定有那麼多人贊成,2016-11-03 15:26:00
2026,論證,s10050,我相信這個技術,2016-11-03 15:25:33
2027,論證,s10050,像我就沒差,2016-11-03 15:25:29
2028,論證,s10050,就說可以徵求願意的人,2016-11-03 15:25:25
2029,論證,s10049,他們應該也不想要,2016-11-03 15:25:24
2030,論證,s10049,房子?那住戶呢,2016-11-03 15:25:14
2031,論證,s10050,我認為這都很有彈性,2016-11-03 15:25:10
2032,論證,s10050,本來就是住宅區，不必擔心作物問題,2016-11-03 15:25:02
2033,論證,s10050,可以埋在房子底下啊,2016-11-03 15:24:49
2034,論證,s10049,可是不能保證.總是會佑人為疏失,2016-11-03 15:24:07
2035,論證,s10049,甚至影響吃到的食物都會存有疑慮,2016-11-03 15:23:45
2036,論證,s10050,因為核廢料都會仔細包裝處理，不會輕易洩漏,2016-11-03 15:23:38
2037,論證,s10049,可是我覺得掩埋的話會影響作物的生長,2016-11-03 15:23:20
2038,論證,s10050,我認為可以徵求願意提供土地掩埋的居民,2016-11-03 15:23:08
2039,瀏覽網頁,s10049,德核能倫理委員會：退核是「新工業革命」,2016-11-3 15:23:7
2040,論證,s10050,因為輻射汙染難以消除，只能靠長時間掩埋使其衰退,2016-11-03 15:22:36
2041,搜索關鍵字,s10049,核能OROR,2016-11-03 15:21:52
2042,論證,s10049,只是就目前的技術真的找不到更適合他的了,2016-11-03 15:21:29
2043,論證,s10049,除了這點我是蠻贊成核能,2016-11-03 15:20:54
2044,筆記,s10049,台灣地小人稠，很難找到一個偏僻到沒人會在意的角落，來蓋新的核電廠，或存放核廢料,2016-11-3 15:20:42
2045,論證,s10049,台灣地小人稠.很難找到適合的角落興建核電廠 或存放核廢料,2016-11-03 15:20:39
2046,搜索關鍵字,s10049,解決用電OR替代OR,2016-11-03 15:19:04
2047,搜索關鍵字,s10049,解決用電OR替代核能OR,2016-11-03 15:19:01
2048,瀏覽網頁,s10050,支持核能的環保人士忘記車諾比對我們的危害,2016-11-3 15:18:56
2049,瀏覽網頁,s10049,為什麼台灣不用風力、太陽光電替代核能發電廠？,2016-11-3 15:18:48
2050,搜索關鍵字,s10049,解決用電需求OR替代核能OR,2016-11-03 15:18:47
2051,筆記,s10049,台灣地小人稠，很難找到一個偏僻到沒人會在意的角落，來蓋新的核電廠，或存放核廢料,2016-11-3 15:18:42
2052,筆記,s10049,台灣地小人稠，很難找到一個偏僻到沒人會在意的角落，來蓋新的核電廠，或存放核廢料,2016-11-3 15:18:42
2053,瀏覽網頁,s10050,台灣應該興建核能電廠(正方),2016-11-3 15:17:17
2054,瀏覽網頁,s10050,癮科學：替代能源 -- 核能,2016-11-3 15:16:58
2055,論證,s10050,只有太陽能還算有潛力,2016-11-03 15:16:17
2056,瀏覽網頁,s10050,核能新思維,2016-11-3 15:16:9
2057,論證,s10050,而且台灣也不適合再生能源,2016-11-03 15:15:49
2058,論證,s10050,但誰也不知道何時再生能源的技術會發展完成,2016-11-03 15:15:42
2059,瀏覽網頁,s10049,癮科學：替代能源 -- 核能,2016-11-3 15:15:37
2060,搜索關鍵字,s10050,核能發電OR供應電OR未來,2016-11-03 15:15:20
2061,論證,s10049,短期的話是但是就長期來看是不能,2016-11-03 15:15:20
2062,論證,s10050,但短期內還是需要仰賴它，對吧,2016-11-03 15:14:29
2063,搜索關鍵字,s10049,臺灣用電OR替代OR,2016-11-03 15:14:16
2064,論證,s10049,適合,2016-11-03 15:13:51
2065,論證,s10049,目前是沒有像核能可以解決供電需求的替代能源.但是我覺得就臺灣的地形來說是不是核發展的,2016-11-03 15:13:40
2066,論證,s10050,既然你覺得核電廠太危險的話,2016-11-03 15:13:23
2067,論證,s10050,那就回到我問的問題，不用核電廠的話要怎麼彌補用電需求?,2016-11-03 15:13:07
2068,論證,s10049,但是它的危害沒有那麼大,2016-11-03 15:12:32
2069,論證,s10050,火力發電廠也怕地震啊,2016-11-03 15:11:51
2070,搜索關鍵字,s10049,臺灣核能發電OROR,2016-11-03 15:11:50
2071,論證,s10049,加上台灣位於地震帶,2016-11-03 15:11:34
2072,論證,s10050,核電廠也有做好防護措施啊,2016-11-03 15:11:28
2073,論證,s10050,不然我反問你，不用核電廠的話要怎麼彌補用電需求?,2016-11-03 15:11:15
2074,論證,s10049,但是因為他們有做好防護措施.但是就台灣來說.核電廠的安全是令人害怕的,2016-11-03 15:10:49
2075,論證,s10050,除非再生能源技術發展完全，不然短期內還是需要依靠核電廠發電,2016-11-03 15:10:24
2076,論證,s10050,目前看來，核電廠有其必要性，否則不會有這麼多國家繼續使用,2016-11-03 15:09:50
2077,論證,s10050,凡是有利必有弊，要衡量優缺點,2016-11-03 15:09:24
2078,論證,s10050,那你想看全國居民抗議還是核電廠附近的居民抗議?,2016-11-03 15:09:11
2079,論證,s10050,現有的處理方式是掩埋，我覺得這個處理方式還有討論空間，但不足以構成停用核電廠的理由,2016-11-03 15:08:43
2080,論證,s10049,總不能因為不是居住在核電廠附近所以就贊成核能.那些居民感覺像是無條件的受害者,2016-11-03 15:08:33
2081,論證,s10049,核能發電的確有它的優勢.但是它所造成的影響.比如核廢料又該怎麼處理,2016-11-03 15:07:10
2082,瀏覽網頁,s10049,終止核能發電,2016-11-3 15:6:55
2083,論證,s10050,要用再生能源的話，生產成本太高效率又低，因此不可能全部取代核能發電,2016-11-03 15:05:54
2084,瀏覽網頁,s10050,核能發電是開啟潘朵拉災難的盒子！,2016-11-3 15:5:50
2085,論證,s10050,如果電費調漲，就不是核電廠附近的人會抗議而已，是全國民眾都會抗議,2016-11-03 15:04:23
2086,論證,s10050,錢,2016-11-03 15:03:50
2087,論證,s10050,問題是 不是全部人都想花這麼多前,2016-11-03 15:03:47
2088,論證,s10050,太陽能的轉換效率不高,2016-11-03 15:03:37
2089,論證,s10049,可是就算花比較多錢.但是至少比較安全,2016-11-03 15:03:34
2090,論證,s10050,電價必定上漲,2016-11-03 15:03:20
2091,論證,s10049,核電廠帶來的危害較大.如過是太陽能那類的雖然成本比較高但是對人類的危害沒有那麼大,2016-11-03 15:02:58
2092,瀏覽網頁,s10049,台灣～核能發電～再生能源,2016-11-3 15:2:55
2093,論證,s10050,何況不用核能發電，台灣電力不夠，要進口電力也是一個問題,2016-11-03 15:02:34
2094,論證,s10050,不能因噎廢食,2016-11-03 15:01:49
2095,論證,s10050,但其他發電廠一樣會有這個問題,2016-11-03 15:01:46
2096,論證,s10049,但是如果產生自然災害所帶來的影響根本無法預測例如福島核災,2016-11-03 15:01:30
2097,搜索關鍵字,s10050,核能發電OR供應電OR,2016-11-03 15:00:49
2098,論證,s10050,若不用核電廠，會難以應付尖峰時段的發電量,2016-11-03 15:00:33
2099,論證,s10049,我認為核能發電帶有放射性物質.加上核廢料的高輻射仍無法處理,2016-11-03 15:00:26
2100,瀏覽網頁,s10050,為什麼台灣不用風力、太陽光電替代核能發電廠？,2016-11-3 15:0:23
2101,搜索關鍵字,s10049,核能發電OROR,2016-11-03 14:59:28
2102,論證,s10050,我認為可以用核電廠發電,2016-11-03 14:59:22
2103,論證,s10049,不贊成,2016-11-03 14:59:13
2104,筆記,s10049,有大量的放射性物質，如果發生事故釋放到外界環境，會對生態及民眾造成「極為毀滅性而且全面性」的傷害,2016-11-3 14:17:6
2105,瀏覽網頁,s10049,核能發電的優缺點,2016-11-3 14:15:59
2106,瀏覽網頁,s10049,終止核能發電,2016-11-3 14:14:58
2107,瀏覽網頁,s10049,核能發電現況與展望,2016-11-3 14:14:18
2108,瀏覽網頁,s10049,核能發電的神學反省,2016-11-3 14:13:17
2109,搜索關鍵字,s10049,核能發電OROR,2016-11-03 14:12:03
2110,筆記,s10049,"長期處在輻射環境中得到癌症
接觸輻射物，造成身體病變
過去隨著四季變化的海草，漸漸一根也冒不出來了。海濱石縫間，各種魚兒隨波跳躍的景緻，不過幾年早已不復見
鄉民罹患癌症的比率逐年攀升
空氣落塵監測，結果竟在民家屋頂發現錳-54、鈷-60與銫-137等人工核種",2016-11-3 14:7:49
2111,筆記,s10049,"長期處在輻射環境中得到癌症
接觸輻射物，造成身體病變
過去隨著四季變化的海草，漸漸一根也冒不出來了。海濱石縫間，各種魚兒隨波跳躍的景緻，不過幾年早已不復見
鄉民罹患癌症的比率逐年攀升",2016-11-3 14:7:20
2112,筆記,s10049,"長期處在輻射環境中得到癌症
接觸輻射物，造成身體病變
過去隨著四季變化的海草，漸漸一根也冒不出來了。海濱石縫間，各種魚兒隨波跳躍的景緻，不過幾年早已不復見",2016-11-3 14:6:56
2113,瀏覽網頁,s10049,何德？核能！專題系列五：兩座核電廠 殘害金山鄉民健康,2016-11-3 14:6:18
2114,筆記,s10049,"長期處在輻射環境中得到癌症
接觸輻射物，造成身體病變",2016-11-3 14:6:10
2115,筆記,s10049,長期處在輻射環境中得到癌症,2016-11-3 14:5:31
2116,筆記,s10049,長期處在輻射環境中得到癌症,2016-11-3 14:5:31
2117,瀏覽網頁,s10049,核電廠退休員工控訴害罹癌　向台電求償遭拒,2016-11-3 14:4:51
2118,搜索關鍵字,s10049,核電廠OROR,2016-11-03 14:03:37
2119,瀏覽網頁,s10049,向世界證明太陽能可取代核能,2016-11-3 14:0:50
2120,搜索關鍵字,s10050,核能發電OROR,2016-11-03 14:00:22
2121,瀏覽網頁,s10050,核能發電的優缺點,2016-11-3 13:59:50
2122,搜索關鍵字,s10049,太陽能OROR,2016-11-03 13:59:33
2123,搜索關鍵字,s10049,太陽能優點OROR,2016-11-03 13:59:28
