group,stu_id,type,content,
0,s10036,3,少數國家宣布漸進廢核外，絕大多數國家基於經濟民生考量，仍持續甚至增加核能發電。有的國家雖願意減核，但表示無法廢核。另一方面，某些原無核電的新興國家正積極投入核電國的行列，以加速經濟發展。臺灣屬島嶼型獨立電力系統，不像歐洲國家因與鄰國有電網相連，當電力生產不足時，可由他國進口。就過去經驗統計，當備用容量率低於10％時，就可能產生缺電風險；低於7.4％時，則幾乎無法避免限電。這樣一來，對產業及民生將造成嚴重衝擊，特別是臺灣北部用電量大，占全國40％，也是經濟活動頻繁的重鎮台電公司的電價結構，約有70％是反映燃料成本。若核四不商轉，依目前技術成熟度而言，最可能取代核能的發電方式為燃氣或燃煤。但油、煤、天然氣等進口能源連年價格居高不下，售電成本將因反映燃料成本而大增。而德國自2005年起，為邁向廢核而推動能源轉型政策，並大幅補貼再生能源，至今電價已累積上漲約44％。目前德國電價高達每度新臺幣11元，約為我國4倍。一般見諸於報章雜誌的「核廢料」，實際上是「低放射性廢棄物」的稱呼，英文稱為[Low[Level[Waste。[來源是在核能電廠的設備維修或改善工程，以及清潔,10/13/16 11:13 AM
0,s10036,1,用電[[會影響到工廠的運作很民生,10/13/16 11:13 AM
0,s10035,1,而臺灣卻將核廢料堆置在離島，後續卻沒有做好妥善的處理，反而對當地的居民造成傷害,10/13/16 11:12 AM
0,s10036,1,但是經濟是離不開我們的生活[[尤其在現在全球化的現況當中[[[[[我國的經濟發展也是很重要[[[[沒有經濟就沒有競爭力,10/13/16 11:12 AM
0,s10035,4,壕溝裡的惡靈！與核廢料共生30年　你不知道的蘭嶼下場,10/13/16 11:12 AM
0,s10036,3,少數國家宣布漸進廢核外，絕大多數國家基於經濟民生考量，仍持續甚至增加核能發電。有的國家雖願意減核，但表示無法廢核。另一方面，某些原無核電的新興國家正積極投入核電國的行列，以加速經濟發展。臺灣屬島嶼型獨立電力系統，不像歐洲國家因與鄰國有電網相連，當電力生產不足時，可由他國進口。就過去經驗統計，當備用容量率低於10％時，就可能產生缺電風險；低於7.4％時，則幾乎無法避免限電。這樣一來，對產業及民生將造成嚴重衝擊，特別是臺灣北部用電量大，占全國40％，也是經濟活動頻繁的重鎮台電公司的電價結構，約有70％是反映燃料成本。若核四不商轉，依目前技術成熟度而言，最可能取代核能的發電方式為燃氣或燃煤。但油、煤、天然氣等進口能源連年價格居高不下，售電成本將因反映燃料成本而大增。而德國自2005年起，為邁向廢核而推動能源轉型政策，並大幅補貼再生能源，至今電價已累積上漲約44％。目前德國電價高達每度新臺幣11元，約為我國4倍。一般見諸於報章雜誌的「核廢料」，實際上是「低放射性廢棄物」的稱呼，英文稱為[Low[Level[Waste。[來源是在核能電廠的設備維修或改善工程，以及清潔,10/13/16 11:11 AM
0,s10035,1,臺灣的人或許多國家地方的人民普遍都相同，總是很在乎經濟、成本、錢，這些問題，但是我認為我們在這片土地上所得到的和給予的卻不成正比，對於發電來說我還是認為說要以一個安全、對環境傷害小的方式來做為選擇,10/13/16 11:10 AM
0,s10036,1,台灣核廢料的實際名稱為「低放射性廢棄物」，被指稱「危害的毒素」，即阿伐射線，其穿透力很差，一張紙就可擋住，不可能造成體外輻[射問題。,10/13/16 11:08 AM
0,s10036,4,核廢料的妥善處理具可行性,10/13/16 11:07 AM
0,s10036,3,少數國家宣布漸進廢核外，絕大多數國家基於經濟民生考量，仍持續甚至增加核能發電。有的國家雖願意減核，但表示無法廢核。另一方面，某些原無核電的新興國家正積極投入核電國的行列，以加速經濟發展。臺灣屬島嶼型獨立電力系統，不像歐洲國家因與鄰國有電網相連，當電力生產不足時，可由他國進口。就過去經驗統計，當備用容量率低於10％時，就可能產生缺電風險；低於7.4％時，則幾乎無法避免限電。這樣一來，對產業及民生將造成嚴重衝擊，特別是臺灣北部用電量大，占全國40％，也是經濟活動頻繁的重鎮台電公司的電價結構，約有70％是反映燃料成本。若核四不商轉，依目前技術成熟度而言，最可能取代核能的發電方式為燃氣或燃煤。但油、煤、天然氣等進口能源連年價格居高不下，售電成本將因反映燃料成本而大增。而德國自2005年起，為邁向廢核而推動能源轉型政策，並大幅補貼再生能源，至今電價已累積上漲約44％。目前德國電價高達每度新臺幣11元，約為我國4倍。一般見諸於報章雜誌的「核廢料」，實際上是「低放射性廢棄物」的稱呼，英文稱為[Low[Level[Waste。[來源是在核能電廠的設備維修或改善工程，以及清潔,10/13/16 11:07 AM
0,s10036,3,少數國家宣布漸進廢核外，絕大多數國家基於經濟民生考量，仍持續甚至增加核能發電。有的國家雖願意減核，但表示無法廢核。另一方面，某些原無核電的新興國家正積極投入核電國的行列，以加速經濟發展。臺灣屬島嶼型獨立電力系統，不像歐洲國家因與鄰國有電網相連，當電力生產不足時，可由他國進口。就過去經驗統計，當備用容量率低於10％時，就可能產生缺電風險；低於7.4％時，則幾乎無法避免限電。這樣一來，對產業及民生將造成嚴重衝擊，特別是臺灣北部用電量大，占全國40％，也是經濟活動頻繁的重鎮台電公司的電價結構，約有70％是反映燃料成本。若核四不商轉，依目前技術成熟度而言，最可能取代核能的發電方式為燃氣或燃煤。但油、煤、天然氣等進口能源連年價格居高不下，售電成本將因反映燃料成本而大增。而德國自2005年起，為邁向廢核而推動能源轉型政策，並大幅補貼再生能源，至今電價已累積上漲約44％。目前德國電價高達每度新臺幣11元，約為我國4倍。一般見諸於報章雜誌的「核廢料」，實際上是「低放射性廢棄物」的稱呼，英文稱為[Low[Level[Waste。[來源是在核能電廠的設備維修或改善工程，以及清潔,10/13/16 11:06 AM
0,s10036,3,少數國家宣布漸進廢核外，絕大多數國家基於經濟民生考量，仍持續甚至增加核能發電。有的國家雖願意減核，但表示無法廢核。另一方面，某些原無核電的新興國家正積極投入核電國的行列，以加速經濟發展。臺灣屬島嶼型獨立電力系統，不像歐洲國家因與鄰國有電網相連，當電力生產不足時，可由他國進口。就過去經驗統計，當備用容量率低於10％時，就可能產生缺電風險；低於7.4％時，則幾乎無法避免限電。這樣一來，對產業及民生將造成嚴重衝擊，特別是臺灣北部用電量大，占全國40％，也是經濟活動頻繁的重鎮台電公司的電價結構，約有70％是反映燃料成本。若核四不商轉，依目前技術成熟度而言，最可能取代核能的發電方式為燃氣或燃煤。但油、煤、天然氣等進口能源連年價格居高不下，售電成本將因反映燃料成本而大增。而德國自2005年起，為邁向廢核而推動能源轉型政策，並大幅補貼再生能源，至今電價已累積上漲約44％。目前德國電價高達每度新臺幣11元，約為我國4倍。一般見諸於報章雜誌的「核廢料」，實際上是「低放射性廢棄物」的稱呼，英文稱為[Low[Level[Waste。[來源是在核能電廠的設備維修或改善工程，以及清潔,10/13/16 11:06 AM
0,s10036,1,台灣的電是國營的[[[[電價是全世界來看算是很低的[[[[[[成本太高[[[會成為民生的負擔,10/13/16 11:05 AM
0,s10035,4,台灣的核廢料問題,10/13/16 11:05 AM
0,s10035,4,終止核能發電,10/13/16 11:04 AM
0,s10036,1,核能是目前最符合經濟效益的發電[[[再生能源發電成本太高了,10/13/16 11:04 AM
0,s10035,2,核能發電OR廢料OR,10/13/16 11:04 AM
0,s10035,2,核能發電OR能量OR,10/13/16 11:03 AM
0,s10035,2,核能發電OR能量OR,10/13/16 11:03 AM
0,s10036,3,少數國家宣布漸進廢核外，絕大多數國家基於經濟民生考量，仍持續甚至增加核能發電。有的國家雖願意減核，但表示無法廢核。另一方面，某些原無核電的新興國家正積極投入核電國的行列，以加速經濟發展。臺灣屬島嶼型獨立電力系統，不像歐洲國家因與鄰國有電網相連，當電力生產不足時，可由他國進口。就過去經驗統計，當備用容量率低於10％時，就可能產生缺電風險；低於7.4％時，則幾乎無法避免限電。這樣一來，對產業及民生將造成嚴重衝擊，特別是臺灣北部用電量大，占全國40％，也是經濟活動頻繁的重鎮台電公司的電價結構，約有70％是反映燃料成本。若核四不商轉，依目前技術成熟度而言，最可能取代核能的發電方式為燃氣或燃煤。但油、煤、天然氣等進口能源連年價格居高不下，售電成本將因反映燃料成本而大增。而德國自2005年起，為邁向廢核而推動能源轉型政策，並大幅補貼再生能源，至今電價已累積上漲約44％。目前德國電價高達每度新臺幣11元，約為我國4倍。一般見諸於報章雜誌的「核廢料」，實際上是「低放射性廢棄物」的稱呼，英文稱為[Low[Level[Waste。[來源是在核能電廠的設備維修或改善工程，以及清潔,10/13/16 11:03 AM
0,s10036,1,現在全台灣用電量逐年在升高[[[一定得想辦法找高效能發電的來源[[[穩定電供應充足,10/13/16 11:03 AM
0,s10035,4,核能發電現況與展望,10/13/16 11:03 AM
0,s10035,2,核能發電ANDOR,10/13/16 11:03 AM
0,s10036,1,只要核廢料處理得當[[[還是可以使用核能啊[[不能因小失大,10/13/16 11:02 AM
0,s10035,2,核能AND電OR,10/13/16 11:02 AM
0,s10036,4,核能知識－-認識核廢料,10/13/16 11:01 AM
0,s10036,1,核分裂所產生的能量很高[[[相較之下一次可以產生很多電,10/13/16 11:01 AM
0,s10035,1,就台灣而言，處理的方式並沒有做一個完善的處理,10/13/16 11:01 AM
0,s10035,1,而且核廢料的處理方式,10/13/16 11:00 AM
0,s10035,1,但是也不是可以無限次的重複使用,10/13/16 11:00 AM
0,s10036,2,鈾OROR,10/13/16 10:59 AM
0,s10036,2,鈾OROR,10/13/16 10:59 AM
0,s10036,2,鈾OROR,10/13/16 10:59 AM
0,s10036,4,核能與科技：核廢料存放,10/13/16 10:59 AM
0,s10036,2,鈾OROR,10/13/16 10:59 AM
0,s10036,2,鈾235OROR,10/13/16 10:59 AM
0,s10035,4,台灣核能發電廠發展歷史,10/13/16 10:59 AM
0,s10036,2,核原料OROR,10/13/16 10:59 AM
0,s10036,1,可是核能可以再重複使用,10/13/16 10:58 AM
0,s10036,1,而德國自2005年起，為邁向廢核而推動能源轉型政策，並大幅補貼再生能源，至今電價已累積上漲約44％。目前德國電價高達每度新臺幣11元，約為我國4倍。,10/13/16 10:58 AM
0,s10035,1,核能發電的原料不也是,10/13/16 10:58 AM
0,s10035,4,認識核能發電,10/13/16 10:58 AM
0,s10036,1,而且台灣本島沒有那些原料[[只能仰賴進口[[[,10/13/16 10:57 AM
0,s10036,3,少數國家宣布漸進廢核外，絕大多數國家基於經濟民生考量，仍持續甚至增加核能發電。有的國家雖願意減核，但表示無法廢核。另一方面，某些原無核電的新興國家正積極投入核電國的行列，以加速經濟發展。臺灣屬島嶼型獨立電力系統，不像歐洲國家因與鄰國有電網相連，當電力生產不足時，可由他國進口。就過去經驗統計，當備用容量率低於10％時，就可能產生缺電風險；低於7.4％時，則幾乎無法避免限電。這樣一來，對產業及民生將造成嚴重衝擊，特別是臺灣北部用電量大，占全國40％，也是經濟活動頻繁的重鎮台電公司的電價結構，約有70％是反映燃料成本。若核四不商轉，依目前技術成熟度而言，最可能取代核能的發電方式為燃氣或燃煤。但油、煤、天然氣等進口能源連年價格居高不下，售電成本將因反映燃料成本而大增。而德國自2005年起，為邁向廢核而推動能源轉型政策，並大幅補貼再生能源，至今電價已累積上漲約44％。目前德國電價高達每度新臺幣11元，約為我國4倍。,10/13/16 10:57 AM
0,s10036,1,若持續利用煤礦等[[[成本也是持續提高啊,10/13/16 10:57 AM
0,s10035,4,終止核能發電,10/13/16 10:56 AM
0,s10036,1,現在其他的原物料因為資源有限的關係[[[也逐漸在漲價,10/13/16 10:56 AM
0,s10035,1,沒有,10/13/16 10:56 AM
0,s10036,1,你有比較過所有興建成本+原料成本等等的資訊?,10/13/16 10:55 AM
0,s10035,1,但是我還是認為這些缺點皆小於核能發電的弊，且興建核電廠的成本非常的高,10/13/16 10:55 AM
0,s10036,1,台電公司的電價結構，約有70％是反映燃料成本。若核四不商轉，依目前技術成熟度而言，最可能取代核能的發電方式為燃氣或燃煤。但油、煤、天然氣等進口能源連年價格居高不下，售電成本將因反映燃料成本而大增。,10/13/16 10:54 AM
0,s10036,3,少數國家宣布漸進廢核外，絕大多數國家基於經濟民生考量，仍持續甚至增加核能發電。有的國家雖願意減核，但表示無法廢核。另一方面，某些原無核電的新興國家正積極投入核電國的行列，以加速經濟發展。臺灣屬島嶼型獨立電力系統，不像歐洲國家因與鄰國有電網相連，當電力生產不足時，可由他國進口。就過去經驗統計，當備用容量率低於10％時，就可能產生缺電風險；低於7.4％時，則幾乎無法避免限電。這樣一來，對產業及民生將造成嚴重衝擊，特別是臺灣北部用電量大，占全國40％，也是經濟活動頻繁的重鎮台電公司的電價結構，約有70％是反映燃料成本。若核四不商轉，依目前技術成熟度而言，最可能取代核能的發電方式為燃氣或燃煤。但油、煤、天然氣等進口能源連年價格居高不下，售電成本將因反映燃料成本而大增。,10/13/16 10:54 AM
0,s10036,3,少數國家宣布漸進廢核外，絕大多數國家基於經濟民生考量，仍持續甚至增加核能發電。有的國家雖願意減核，但表示無法廢核。另一方面，某些原無核電的新興國家正積極投入核電國的行列，以加速經濟發展。臺灣屬島嶼型獨立電力系統，不像歐洲國家因與鄰國有電網相連，當電力生產不足時，可由他國進口。就過去經驗統計，當備用容量率低於10％時，就可能產生缺電風險；低於7.4％時，則幾乎無法避免限電。這樣一來，對產業及民生將造成嚴重衝擊，特別是臺灣北部用電量大，占全國40％，也是經濟活動頻繁的重鎮,10/13/16 10:53 AM
0,s10035,4,火力發電,10/13/16 10:53 AM
0,s10036,3,少數國家宣布漸進廢核外，絕大多數國家基於經濟民生考量，仍持續甚至增加核能發電。有的國家雖願意減核，但表示無法廢核。另一方面，某些原無核電的新興國家正積極投入核電國的行列，以加速經濟發展。臺灣屬島嶼型獨立電力系統，不像歐洲國家因與鄰國有電網相連，當電力生產不足時，可由他國進口。,10/13/16 10:53 AM
0,s10035,4,核能發電的優缺點,10/13/16 10:52 AM
0,s10036,1,再生能源發電成本很高,10/13/16 10:52 AM
0,s10036,1,會製造許多的溫室氣體[[[現在全球暖化嚴重[[[[二氧化碳的排放須要控制,10/13/16 10:52 AM
0,s10036,1,最主要的火力發電,10/13/16 10:51 AM
0,s10035,2,臺灣OR發電OR,10/13/16 10:51 AM
0,s10036,1,而且他們都有很多限制,10/13/16 10:51 AM
0,s10035,2,臺灣發電OROR,10/13/16 10:51 AM
0,s10036,1,難道他們就不危險嗎?[[對環境無害?,10/13/16 10:51 AM
